segment,ch0_psd_mean_asym,ch0_theta_power_asym,ch0_alpha_power_asym,ch0_beta_power_asym,ch0_alpha_theta_ratio_asym,ch0_alpha_beta_ratio_asym,ch0_hjorth_mobility_asym,ch0_hjorth_complexity_asym,ch0_lz_complexity_asym,ch0_lyapunov_asym,ch0_entropy_asym,ch0_fractal_dim_asym,ch1_psd_mean_asym,ch1_theta_power_asym,ch1_alpha_power_asym,ch1_beta_power_asym,ch1_alpha_theta_ratio_asym,ch1_alpha_beta_ratio_asym,ch1_hjorth_mobility_asym,ch1_hjorth_complexity_asym,ch1_lz_complexity_asym,ch1_lyapunov_asym,ch1_entropy_asym,ch1_fractal_dim_asym,ch2_psd_mean_asym,ch2_theta_power_asym,ch2_alpha_power_asym,ch2_beta_power_asym,ch2_alpha_theta_ratio_asym,ch2_alpha_beta_ratio_asym,ch2_hjorth_mobility_asym,ch2_hjorth_complexity_asym,ch2_lz_complexity_asym,ch2_lyapunov_asym,ch2_entropy_asym,ch2_fractal_dim_asym,ch3_psd_mean_asym,ch3_theta_power_asym,ch3_alpha_power_asym,ch3_beta_power_asym,ch3_alpha_theta_ratio_asym,ch3_alpha_beta_ratio_asym,ch3_hjorth_mobility_asym,ch3_hjorth_complexity_asym,ch3_lz_complexity_asym,ch3_lyapunov_asym,ch3_entropy_asym,ch3_fractal_dim_asym,plv_ch0_ch1_asym,plv_ch0_ch2_asym,plv_ch0_ch3_asym,plv_ch1_ch2_asym,plv_ch1_ch3_asym,plv_ch2_ch3_asym,source_file,class_label
94,-19.635773473613696,49.78930448070601,0.3378128415888022,0.1342729152978746,2.252050970592464,2.24731046159406,-129.6069422977764,,-15.000015000015,6.65785382346973,-237.14385323086407,686.3626198496628,2.395169052766633,-213.75046335149412,1.0516889984492137,0.2701035955264022,-1.7543791619030116,-1.8354511777703029,12.05901982175792,,-7.00000350000175,-1.587484846356996,111.27970379531166,122.49691883372562,-6.713597355970995,-9.271362582945644,0.3269284301861794,0.0762621432875751,-5.22547604135157,-3.3813603524470817,-61.52602650671488,,12.999987000013,-3.87400278707913,-109.24449780462596,56.57471585766703,15399128.467949608,328.6524701704,0.3093814006246246,0.0568848188131061,1871.33881362,300825.20692932943,112580170.19199322,,16000000.0,28941.3878637456,7350703.793192324,2198907.929346231,-3.4177101030946573,-6.870815750206819,-10.84116135657185,-14.237639884329884,-4.024715605172188,-6.135604774526588,s00_features_asymmetry.csv,1
95,-17.981723167856213,1.3443931117168868,0.3284624619785116,0.1487520475430572,-1.6106528709619758,5.46476255756316,-8.226710750874547,,10000000.0,13.004326624587264,-189.6391955059288,-245.8175837982895,4.53769031696753,1.7562989674071727,0.2959442914989955,0.1472488389362053,-1.5513043534894972,-6.732678479389701,-14.939801180380009,,10000000.0,-8.193857388767467,597.8677553330161,289.0766945878105,5.522093667097404,5.785862986679325,0.2383182966359081,0.1061242567097341,36.11589835601343,4.896461456622153,9.35718812262901,,-11.000011000011,-0.5129139800354428,70.85360082105299,-495.4088573167732,17393605.496273633,32.09034638656442,0.3078490810027248,0.1232406769605569,18060.777529914,289980.391147568,123362685.9960103,,10000000.0,-4491.6176632486,7292683.089516434,2171234.0364041585,-6.344172619445716,-9.439979287117078,-18.24283729027119,13.974751744423548,-10.875376926744185,79.37606128340808,s00_features_asymmetry.csv,1
96,4.236507930297655,-3.395567384652186,0.6229795696046808,0.2649410825597441,1.1049491124197106,1.2490543727304448,4.539750608513694,,14000000.0,-1.2542765722013758,50.53582002181288,-134.4302695226764,12.047722709975869,3.238126016292989,0.2091317986611912,0.124193482901243,-2.798608181589622,-15.234346596367752,5.0299378967000745,,12000000.0,4.002593124744748,158.97480802769178,-327.7122324926281,2.758310356774839,-3.113695708739193,0.1944216990232668,0.1174959542780321,11.999459289716723,-4.225943235269415,3.0847304984129664,,12000000.0,-0.9564309411399234,-49.16731219835722,-248.6507585587278,19849568.47414557,143.0307356171947,0.2235589346664312,0.1147323700078945,3082.9180272036,211430.002053259,100087564.6331565,,12000000.0,11398.142840101202,7468099.480227144,2143060.724818461,-3.700075953034133,-42.642615880281895,-53.4477629220709,-11.153702857112318,-3.2961365823217017,-9.96063686066135,s00_features_asymmetry.csv,0
97,2.89408304971359,2.755862679293713,0.4708199867875048,0.1529822065758564,4.786910458539027,1.9966250400350525,3.173399830790875,,-6.0000030000015,-47.12434108417564,139.8957155365442,55.501012097694016,2.18522063708478,-6.530548562982807,0.2591816127668476,0.1405267916795459,2.054761525900604,2.804164978944902,17.72938696893064,,-13.000013000013,-2.1363251051219065,55.09228825210291,130.40617947837129,-83.69854317987682,7.035063533959529,0.2476983542079676,0.1207237330437879,-7.18611681179229,110.72277658110198,-7.603776036198687,,5.9999970000015,3.3950991673949327,-159.62014526072878,-762.1014443261158,18508255.98475269,337.2270346476,0.2671467761994398,0.0948695304246756,1575.032346563,255048.60548072724,130556233.7256276,,10000000.0,8139.2443233512,7292835.3578950595,2162601.979202776,-303.2434892316417,-6.449093882768611,-22.66246009103337,-5.899617064723542,-19.46474508345796,-5.546578621312285,s00_features_asymmetry.csv,1
98,-94.15733076216806,-1.338546266282436,0.617697697816944,0.3212545710958199,1.031414754675868,1.3226661570891485,93.88615729381438,,14000000.0,-8.341197822552797,-70.05867184395312,-115.59831694436762,2.03614601021972,3.1955165434392825,0.4077818998926633,0.0894374325123615,-2.2965256153108458,-6.38563072529628,8.540513397438039,,14000000.0,-2.7793527928621726,-62.0641416591105,-176.74925751188087,5.681836752975079,2.140437475068808,0.3156222875666181,0.0850269260034822,-1.6740780758292224,-4.699032631266601,19.840723096217967,,14000000.0,-1.2544034120869274,-218.69671312847936,-78.85445746502998,11362863.650362942,68.1230629942671,0.249799695022799,0.1799293075958025,7124.608776522401,229181.4639606802,119078041.25949617,,14000000.0,24176.925303749,7308972.170246645,2207641.9717326835,-15.348541773994516,-7.497051784129348,-113.25816885109045,-6.164451737245908,-5.070987241733712,-5.075478939995752,s00_features_asymmetry.csv,0
99,7.039266292312911,-2.045312666915329,0.3870225069664569,0.150633370197675,1.1972203185543946,1.7963361382645249,-5.907609342327666,,14000000.0,-4.2177077087323775,38.840213358292544,-152.7914437813214,2.1139756955214857,-93.52214912435464,0.382680262473672,0.1443313977093561,-5.14856448188705,-5.520560144460578,5.812818087026273,,14000000.0,-3.933921102255249,68.07782722742076,-70.75656216123434,2.343659466405757,-16.49145082002246,0.2445479550310559,0.0870077190941334,-11.430431952490537,-6.178273013793095,11.342077033046996,,12.999987000013,12.573554312894686,310.4407730076278,-56.5300573776974,15527190.27934636,287.3214407526,0.2339981795156013,0.1026811433936731,1617.5654241650002,222571.244575803,81152439.56304048,,12000000.0,26533.7033941916,7094845.48572785,2154217.0633721687,-61.7762051042595,7.416462421077084,-8.294437261125895,22.62050328712061,-8.279642912304224,-7.673927497759615,s00_features_asymmetry.csv,0
100,-1.58292169133306,-1.9576565945232047,-2.059573708261905,-3.141991489100776,-14.18530781225698,-4.311395289994316,-8.70955983676609,,6000000.0,0.2759651195839814,27.03199318068611,12.443374746603151,3.9222496631237145,2.850112409570273,2.472072005257932,1.5383027509966205,38.77643627139502,7.758834472499527,7.20943499485221,,6000000.0,4.0355415641825365,4725.345041799318,32.31957117187428,-1.83576808167502,-2.3498600191796646,-2.8500657899027573,-8.904905600983,-32.08028517229128,-4.6878947262208674,2.39288198825919,,6000000.0,-0.2691420783861247,-92.630153923958,38.58405477090942,7554.0172053274,11.412735205723427,5.42059530725786,1.674497158493154,808275.899600971,2950387.535191754,391072169.22586906,,6000000.0,37442.145058042,303382.41237008566,2465265.7114340267,1943.4037796352743,-92.88779818692863,2062.50951291134,-98.96783459867125,-1477.9682701561694,-75.63177144877986,s00_features_asymmetry.csv,1
101,-1.4338596263265375,-1.4338666537546092,-1.4338742705939618,-1.4339085993486531,-107024.08213940644,-15249.840458468718,-244446.0626851612,,6000000.0,10647.996551238,-8623.31599660202,1975309.7624693976,2.0283142172043283,2.02828456323595,2.0282524234085515,2.028107587518183,87437.36833987974,15005.907385770231,4597831.40137909,,6000000.0,10647.9965523,17705.584818593925,1975309.7629080045,4.718147200372697,4.718051718821877,4.71794823437069,4.7174819045425895,321997.61256410496,73337.63506221745,53732.23308349131,,6000000.0,10647.9965522998,32904.82752068023,1975309.7604956664,464570.7336778406,47133.546141193,23878.41655728,7407.3459910114,1013180.8586985712,6445485.630242587,438872672.94925344,,6000000.0,10647.9965523,1198456.3975997923,1975309.7624693967,1726037.5858978874,1783685.9113762344,2011152.2877733712,4754612.21398743,1983694.436338798,1778382.944439286,s00_features_asymmetry.csv,1
102,3.11389232005904e-33,3.218894180347135e-64,4.457109317166533e-64,5.448513119404556e-64,4.4571093171665336e-58,4.4571093171665336e-58,600000477.4850981,,4000000.0,,36.70593007756356,,7.602276172019139e-37,7.858628369988122e-68,1.0881614543863607e-67,1.3302033982921281e-67,1.0881614543863607e-61,1.0881614543863607e-61,599999897.6818626,,4000000.0,,36.70593007756356,,7.602276172019139e-37,7.858628369988122e-68,1.0881614543863607e-67,1.3302033982921281e-67,1.0881614543863607e-61,1.0881614543863607e-61,599999386.0917056,,4000000.0,,36.70593007756356,,1.55694616002952e-33,1.6094470901735674e-64,2.2285546585832664e-64,2.724256559702278e-64,2.2285546585832668e-58,2.2285546585832668e-58,599999999.9999986,,4000000.0,,36.70593007756356,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,s00_features_asymmetry.csv,1
0,13.313424899713842,22.548967561284403,1.1538999286769434,0.0826736080803497,2.700258469517012,2.506424442520059,125.2268325132356,,14000000.0,1.87963658671426,-2420.7650307492454,-43.89535550939648,-4.187251239319545,8.206459748681123,1.9830087123889824,0.092222683106246,-4.107790082274534,-6.709656310070961,15.507169958765395,,14000000.0,-2.2706608913778075,128.11766419347617,-159.96328579378445,47.23238317706534,13.62000124233862,2.524362977339266,0.1875854187380865,-20.124771095728462,84.44020199849304,-7.975208520473855,,5.9999970000015,2.1631241414656035,-55.68563608403522,-198.39683473927613,9439329.197002487,18070.371013845,1.4625990354061855,0.1324343773490174,161.860226783271,1371764.6375823747,151354484.1218687,,10000000.0,11955.8067652188,7198058.262407467,2194096.152833658,16.409141262894657,6.016040349476998,14.011921434029672,17.288970595846163,6.394750258187437,22.46489770655613,s01_features_asymmetry.csv,1
1,-13.017376570510589,9.522523788014327,2.029572003617917,0.1155980383698695,-31.44046547372368,20.57411878490961,8.479503183203203,,-11.000011000011,-1.0492076975942903,389.52899940489294,103.533024513432,187.4842890031223,-2.391314366284684,1.3735082781635963,0.0844148319030637,3.5568318354010526,-6.369728586970872,-20.33475130224953,,-9.000009000009,-0.0295584736245858,-63.16139947832064,-110.92602215315092,11.507988317952316,5.263174708043345,1.103358794445552,0.1346047088771045,6.808620426014771,3.239697000687704,10.795705413573968,,-11.000011000011,-0.9472058586165482,-307.3648434298179,-85.55409956483612,13731148.611861348,12269.4184387066,1.0937235149549214,0.1767866838426902,178.25543484118873,1004897.2855936136,83305448.75679545,,12000000.0,14773.6677070144,6821537.752627741,2202438.080681497,15.932842969599434,4.853993923578932,-2.470676329843516,2.526852067134976,-24.185578773099483,-1.7577685359250348,s01_features_asymmetry.csv,1
2,1.6082189203539816,-2.6530741458956104,1.43427985375619,0.1083839615894896,1.747511883128981,4.207756409918095,3.086029665251456,,6.99999650000175,-14.40894239171416,42.51000307689768,-27.059447776087328,5.125566234095926,8.451880760758177,1.4622460834750737,0.1166716186701092,-7.207695116933537,-22.419790105692226,22.03970550356586,,-6.0000030000015,1.6647776483797478,109.03484726497096,-245.54235274002312,3.649152279130323,-2.432456510909191,1.236708054219296,0.1904444292182522,1.6393773150580635,4.482519779545224,30.02185216490167,,3.666665444444852,-0.7530410036413415,56.95404691770487,-25.002430312651004,6318849.942652716,5768.6712893762,1.2562811609474196,0.1147784090577855,435.4020868456,1188097.2073165253,194435612.07077333,,10000000.0,10623.5529920504,7449246.012037039,2351052.876606654,10.43645609837009,9.538139447465426,-5.087767300195497,16.787290277207926,-7.512300425212826,-3.2102198634915378,s01_features_asymmetry.csv,0
3,27.04137558498288,-14.601202440525334,1.0947607255317326,0.1043866171123318,3.194023996629244,4.397663337718944,5.000599532270718,,-11.000011000011,41.80000518580143,-48.59569784289134,-53.6111899018435,3.75480778520991,2.0115153412965223,0.8760282090718529,0.2648599364112211,-2.238785078722808,9.04356095770362,-18.94197222234288,,12000000.0,2.134479483356293,-115.50659052243564,-57.66587317237102,13.6999186708507,-5.606509370748062,0.9623096951569065,0.181950699939289,2.6598404332185863,5.7174762048008745,4.182922568388411,,-5.00000250000125,39.36708016182596,82.79686705876074,-64.70975283490733,14216341.645893505,13329.4010761014,1.0800598998988284,0.1410333203461375,162.0324666152309,1008914.6111226486,191138984.3570245,,12000000.0,2090.1185520256,7425108.751134544,2337162.5469455994,2.4241536701234665,17.44109019509199,17.517904872363445,4.481316653406813,-19.088722688689675,-6.948607186756444,s01_features_asymmetry.csv,0
4,15.810997424757634,3.524873845557704,2.000359420534868,0.0874488406195478,-19.006041188714203,4.508563270641764,-11.630206052449571,,-13.000013000013,-1.683136770205093,-177.14041976848787,-59.76612628636145,9.759257449441298,4.902783141668952,2.0343155355531075,0.152630554772199,-9.1961984692545,12.590987536472804,-8.726371536671541,,10.999989000011,0.9104460626182904,-3209.7137684534614,-124.09805912124853,3.5911701129955924,216.9823803960994,1.3136683968850351,0.1550012195788176,2.7380058403705103,2.685509866334705,-8.245087941042362,,12000000.0,-1.858253150542002,31.92672858918384,-71.9454622357253,8084434.424575455,7308.744362168,2.132034247426413,0.0973099899296277,583.260511326,2033113.1379371828,187363348.3365149,,10000000.0,-1904.2714292442,7251171.17235639,2451682.6604249864,30.15777087788533,24.20160861725852,-4.839813583213046,-14.127342071791317,-5.039199225604727,-2.4973127970614803,s01_features_asymmetry.csv,1
5,-24.60109837315419,3.76746033556048,2.164578860711376,0.0847137395921544,-5.33133336296808,13.687727321268868,15.226696372268163,,10.999989000011,23.42425352290843,-75.97027484291432,71.24639336590546,-4.750946034519452,-17.027858143806476,1.6221267159912116,0.0612385019861431,293.7684788315973,-16.745070527991196,5.851047095179434,,-11.000011000011,4.907311374701353,391.9648080417046,-127.982706392974,2.999413839585467,-12.182357574828377,1.4781112873599287,0.140288279336143,4.599060203365298,9.207673919563266,4.276799385336011,,12000000.0,-1.256437944784623,-84.042437163822,-42.75757343238217,12152949.21853745,3745.8779109898,1.272920586563598,0.092039784333455,679.275374916,1216918.1447657445,96849747.44265497,,10000000.0,7602.540636919,7324230.299158856,2375146.6502113347,20.538894201721146,5.240120536873834,-9.342708222142816,-8.202146194824339,-10.158095869585676,8.26538495701354,s01_features_asymmetry.csv,1
6,1.4229033536737172,1.63460613065219,1.4545868148892327,0.1375406967439049,-3.481277596032457,2.617727959956875,4.328295784320509,,14000000.0,-3.345387352989282,-516.4802996226044,116.96838760002753,2.602188249515,1.6568158401057096,1.3770974343286098,0.1240190690377428,-2.4154419584570133,4.0025318432041495,2.6822227451099163,,-13.000013000013,-1.644408682357638,174.09154957305844,-392.7764546108822,1.5194143285557242,3.0561775904514845,1.7534876031820827,0.1836664512357248,-10.483789495046556,3.6768378518848666,3.0921228062990203,,12000000.0,8.397162963438895,-42.290508108357,424.51104648905306,9339561.31646136,4337.035339708,1.6738098632008962,0.1625174656608696,771.5124363626,1548019.740676986,65971944.59053546,,14000000.0,27694.2099019724,7422300.342332272,2207265.236427548,3.4085401121253915,5.353909962720694,6.46313668154449,1.6037763364375728,-11.211380657364316,2.250560190885448,s01_features_asymmetry.csv,1
7,8.280208462976328,-4.22444929234512,2.138865155645616,0.1180816422748229,2.510997722441425,6.053335419112234,1.7119238824367888,,8000000.0,0.8753104026765318,-196.1507492382919,59.58706187827536,-4.320893374048248,-1.6954952138208206,2.543108166511433,0.2050409416544739,1.7570056701995318,-38.334814332494574,2.2649814662487096,,2.9999992500001875,2.3613980647118025,82.47912265858675,-91.33217033455786,23.32072436261528,-2.3881252534848056,1.906012461705057,0.2319595028341899,1.767846712763166,4.752502831187974,3.4428908728497505,,-7.000007000007,-8.720553698090145,597.2560587822778,-114.2999889339207,10660172.97504424,25050.9932925702,2.6371425491333085,0.138060216967669,210.525147102,2466855.262732936,129326052.79236364,,10000000.0,2131.2917280532,7318389.046647786,2263441.128986388,-55.990196033094,11.084476493518173,8.285163323089137,20.70107655453288,15.458159907978352,2.8437622117808345,s01_features_asymmetry.csv,0
8,-46.348399739173374,22.66826498486807,1.1681382648498262,0.1141718509488731,2.096343781953098,2.016854906257088,13.240959573340552,,14.999985000015002,11.242801412559364,-396.8569026768129,62.7797414055926,-38.27511651775019,4.226005121589605,1.1735078630063347,0.1750602156847398,4.748890536212,2.411357090361873,18.81929807531545,,10.999989000011,0.0041715417642262,47.82898600964458,-551.8302912616535,-2.3115039920397176,5.773267464872185,1.248674456077873,0.1226085814502579,6.765300189016981,3.2717955307213367,14.145403541554296,,4.33333188888937,1.90754034368083,-40.88610132474736,104.74545589683576,10496828.288152758,6992.9179604514,1.5893839295688512,0.1847271822829935,454.439619894,1454995.3353058745,105681150.89385094,,12000000.0,2540.8106861966003,7285752.98321777,2328413.331260361,-2502.1610248711822,8.823369189441259,-18.95614812580466,30.74109283965089,-25.71135843230544,6.296677358964663,s01_features_asymmetry.csv,1
9,9.945704125373174,1.8620266357774573,1.1680538217854184,0.122122139175561,-5.927317836317491,2.5408673805963407,2.763526100963912,,-9.000009000009,10.96582368476762,-874.4645807144702,76.08711551646823,-4.449497298660427,1.6758396711827392,1.142429453649911,0.1317542127451473,-1.92513471518323,12.332931011253638,-107.3597507604306,,12000000.0,2.1329596129801893,-38.48466158378096,112.09898709476818,-4.004949556809252,3.0143068347778965,1.1854003970609144,0.1960181091907281,23.7026518443676,2.786758273909111,-20.146945986866648,,6000000.0,0.7467409812818541,71.19974583713758,-151.8384758243949,4617603.219966475,3800.7433770722,1.5026052082701489,0.086204044174566,790.2743147642001,1440516.0535144815,70714828.31528863,,12000000.0,31787.7508406736,7215464.682020573,2327121.871476029,-11.595906946329452,23.097867269588697,-1.699357285668378,-18.0246527901656,-2.6047811771388725,-2.6434351960144697,s01_features_asymmetry.csv,1
